w;01.12.2001;01.01.2002;01.02.2002;01.03.2002;01.04.2002;01.05.2002;01.06.2002;01.07.2002;01.08.2002;01.09.2002;01.10.2002;01.11.2002;01.12.2002;01.01.2003;01.02.2003;01.03.2003;01.04.2003;01.05.2003;01.06.2003;01.07.2003;01.08.2003;01.09.2003;01.10.2003;01.11.2003;01.12.2003;01.01.2004;01.02.2004;01.03.2004;01.04.2004;01.05.2004;01.06.2004;01.07.2004;01.08.2004;01.09.2004;01.10.2004;01.11.2004;01.12.2004;01.01.2005;01.02.2005;01.03.2005;01.04.2005;01.05.2005;01.06.2005;01.07.2005;01.08.2005;01.09.2005;01.10.2005;01.11.2005;01.12.2005;01.01.2006;01.02.2006;01.03.2006;01.04.2006;01.05.2006;01.06.2006;01.07.2006;01.08.2006;01.09.2006;01.10.2006;01.11.2006;01.12.2006;01.01.2007;01.02.2007;01.03.2007;01.04.2007;01.05.2007;01.06.2007;01.07.2007;01.08.2007;01.09.2007;01.10.2007;01.11.2007;01.12.2007;01.01.2008;01.02.2008;01.03.2008;01.04.2008;01.05.2008;01.06.2008;01.07.2008;01.08.2008;01.09.2008;01.10.2008;01.11.2008;01.12.2008;01.01.2009;01.02.2009;01.03.2009;01.04.2009;01.05.2009;01.06.2009;01.07.2009;01.08.2009;01.09.2009;01.10.2009;01.11.2009;01.12.2009;01.01.2010;01.02.2010;01.03.2010;01.04.2010;01.05.2010;01.06.2010;01.07.2010;01.08.2010;01.09.2010;01.10.2010;01.11.2010;01.12.2010;01.01.2011;01.02.2011;01.03.2011;01.04.2011;01.05.2011;01.06.2011;01.07.2011;01.08.2011;01.09.2011;01.10.2011;01.11.2011;01.12.2011;01.01.2012;01.02.2012;01.03.2012;01.04.2012;01.05.2012;01.06.2012;01.07.2012;01.08.2012;01.09.2012;01.10.2012;01.11.2012;01.12.2012;01.01.2013;01.02.2013;01.03.2013;01.04.2013;01.05.2013;01.06.2013;01.07.2013;01.08.2013;01.09.2013;01.10.2013;01.11.2013;01.12.2013;01.01.2014;01.02.2014;01.03.2014;01.04.2014;01.05.2014;01.06.2014;01.07.2014;01.08.2014;01.09.2014;01.10.2014;01.11.2014;01.12.2014;01.01.2015;01.02.2015;01.03.2015;01.04.2015;01.05.2015;01.06.2015;01.07.2015;01.08.2015;01.09.2015;01.10.2015;01.11.2015;01.12.2015;01.01.2016;01.02.2016;01.03.2016;01.04.2016;01.05.2016;01.06.2016;01.07.2016;01.08.2016;01.09.2016
498;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;33.84;18.41;14.33;14.07;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
500;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4.61;4.10;2.57;11.71;4.71;4.44;3.20;3.62;3.32;4.09;19.05;9.39;5.61;5.28;4.93;4.73;4.46;4.73;4.08;4.57;4.69;4.56;4.86;4.75;4.84;5.07;5.03;4.40;4.19;3.25;3.99;5.00;4.49;3.89;5.70;5.82;4.91;3.19;4.91;4.58;5.69;4.69;3.11;5.83;3.62;5.29;4.35;5.11;5.46;4.86;4.67;4.56;6.52;5.07;4.33;4.35;4.20;5.98;3.77;3.18;5.31;2.44;7.45;6.07;6.29;3.55;5.87;4.58;4.80;4.08;4.56;6.12;5.38;6.08;4.83;4.79;8.97;6.50;5.75;6.89;6.87;6.09;6.16;2.97;4.63;2.38;2.23;2.35;4.05;2.54;2.83;3.99;3.44;3.40;3.99;4.18;2.98;3.84;3.77;3.24;3.28;3.65;4.16;3.50;4.02;3.58;5.15;5.97;6.68;6.58;6.28;4.58;6.16;5.89;7.62;8.00;8.39;8.20;10.17;11.82;14.44;17.07;20.53;25.30;29.44;36.47;35.60;37.59;36.74;37.84;38.10;40.73;44.43;44.66;50.72;46.23;47.50;49.66;49.44;49.79;53.74;53.90;53.91;55.69
501;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;41.18;10.03;5.38;3.12;4.05;4.50;4.85;5.49;7.40;5.38;7.97;11.28;13.83;15.17;16.57;19.90;20.91;21.40;22.38;24.05;24.48;25.13;24.59;26.16;29.34;28.25;30.06;31.01;31.16;32.66;33.15;35.97;28.66;33.43;36.30;39.37;39.57;42.39;42.50;46.72;46.86;46.46;48.86;52.23;48.07;52.89;53.53;46.64;82.93;40.50;26.59;22.61;28.97;29.45;0.00;0.00;97.80;97.15;94.67;0.00;96.26;96.90;94.45;92.96;93.76;85.43;87.88;85.80;84.14;83.57;82.71;82.22;85.17;84.84;85.98;51.92;76.42;74.77;57.60;48.56;47.66;72.62;74.28;77.33;75.14;77.96;76.94;68.37;78.60;75.46;79.16;77.73;77.49;74.85;81.34;69.79;69.71;68.62;0.00;0.00;0.00;97.33;99.44;97.50;95.89;95.41;93.70;93.29;93.14;92.11;92.71;94.29;95.05;94.84;86.48;89.28;88.54
506;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;13.91;9.97;10.39;9.23;8.34;8.73;7.75;9.39;8.69;9.12;8.84;9.01;8.86;9.71;7.93;8.91;9.04;8.47;8.48;8.59;6.44;6.70;6.89;7.59;7.47;6.74;5.60;6.59;7.01;7.56;9.00;8.40;8.28;8.01;8.93;8.52;9.40;10.48;8.68;8.28;9.57;9.82;11.38;11.59;13.11;16.92;10.24;14.71;13.98;16.80;12.13;18.06;18.40;14.29;23.85;24.05;22.65;17.27;21.96;20.00;21.23;25.00;26.32;25.64;26.21;27.66;25.37;28.85;29.92;30.73;30.76;30.57;34.19;34.18;35.63;34.00;30.97;28.41;34.43;60.11;48.70;41.52;41.98;43.43;39.74;42.41;39.26;39.09;49.41;59.53;53.92;53.99;41.83;49.81;53.70;46.87;46.67;52.79;47.50;46.90;43.00;52.07;54.46;53.58;56.02;53.66;32.46;52.98;56.31;52.11;58.73;60.71;61.08;64.14;63.88;64.70;73.19;34.54;29.68;32.98;36.61;36.87;36.42;40.22;36.71;40.22;39.92;38.57;49.03;57.80;53.02;63.87;73.37;38.61;40.69;54.26;38.01;57.69;54.05;53.77
507;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;60.28;81.40;89.25;83.39;80.64;79.80;56.40;78.58;83.46;87.84;80.62;75.96;73.12;91.52;83.79;66.97;67.83;70.26;71.83;71.20;73.67;73.76;69.40;70.26;71.61;71.43;74.57;79.38;94.71;96.54;96.11;94.02;92.86;88.79;73.74;77.52;92.70;93.68;94.26;94.84;93.49;89.59;85.88;85.66;85.80;89.81;95.28;96.36;96.22;96.29;96.08;97.04;97.61;97.36;96.63;97.28;96.73;96.93;86.89;85.53;85.53;87.79;84.61;85.09;85.07;84.27;86.98;86.40;86.43;86.22;83.34;82.98;83.95;94.46;97.15;96.48;97.02;96.02;95.70;95.62;95.38;94.04;95.27;95.70;97.59;97.73;97.29;97.25;96.79;97.33;97.13;96.28;97.66
508;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.19;1.19;2.20;2.92;3.17;3.32;13.17;8.21;6.18;5.26;5.30;9.24;8.16;8.92;7.05;4.28;5.17;4.21;4.90;5.52;4.80;4.70;5.26;5.12;5.22;5.67;6.17;6.62;5.40;5.56;5.31;7.23;6.50;5.55;6.02;6.27;5.57;8.04;5.78;3.64;1.96;3.36;3.67;4.24;5.13;5.69;5.75;6.07;6.80;6.28;6.54;5.81;5.49;7.20;8.91;8.70;8.39;8.15;6.63;8.26;8.35;10.51;9.61;5.99;8.30;7.55;7.75;7.82;7.94;8.05;7.82;7.56;9.55;8.02;11.24;9.13;8.63;8.04;9.13;11.32;10.62;10.28;11.68;11.25;10.05;10.38;10.20;11.28;10.40;12.49;14.39;15.78;16.33;19.64;17.14;23.89;24.58;22.66;29.51;30.31;31.09;32.76;36.07;38.86;40.65;43.83;45.83;48.04;46.63;50.69;54.42;56.26;57.63;58.69;59.23;59.47;63.67;68.34;56.40;83.55;86.78;86.45;60.06;66.97;88.16;66.00;64.26;68.18;75.57;75.43;75.37;80.28;72.39;74.53;72.62;77.30;80.10;77.76;77.69;76.42;79.15;79.13;88.65;89.79;88.91;87.38;85.71
510;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.19;1.53;1.38;1.40;1.59;1.55;2.23;11.69;6.28;5.48;5.20;5.47;5.18;5.49;5.38;5.10;4.50;4.41;3.82;4.08;3.69;3.79;4.00;4.03;4.60;4.76;4.95;5.04;5.02;4.19;3.60;4.24;5.07;4.35;3.37;3.80;3.45;4.12;5.32;1.81;3.99;4.27;4.70;3.99;6.09;4.74;5.64;5.29;3.79;5.59;4.47;4.68;5.80;3.69;3.67;4.85;5.03;6.51;5.18;4.69;4.51;4.80;4.22;5.02;4.70;6.00;4.45;3.66;3.53;4.77;4.01;1.46;2.39;2.19;2.03;2.96;4.15;2.43;3.26;3.98;7.00;4.61;3.79;8.32;6.98;9.79;7.70;8.55;6.83;9.78;6.72;8.31;8.04;5.21;7.88;9.55;7.49;9.84;12.80;8.77;14.99;14.23;12.19;16.46;17.60;11.42;13.86;14.09;19.97;18.08;22.44;22.96;22.81;25.23;24.48;24.91;29.45;28.88;28.82;30.97;31.15;33.93;36.41;37.23;40.16;41.61;40.86;41.68;40.68;44.68;42.85;43.67;48.68;46.48;48.92;44.72;41.03;39.78;37.28;38.25;38.96;38.72;36.16;36.61;36.44;36.31;38.80;39.07
513;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5.82;9.17;15.60;14.53;12.48;11.05;11.66;11.20;10.99;9.32;10.36;10.64;11.43;12.73;13.66;14.39;16.07;19.30;20.34;21.34;23.19;17.66;28.99;29.04;29.61;26.69;27.76;27.00;26.52;26.65;28.21;27.76;29.38;30.24;31.88;35.68;40.67;42.82;43.96;46.44;47.22;49.05;48.52;48.18;48.99;52.54;50.99;60.63;60.28;61.04;57.89;62.93;53.99;43.53;42.53;67.13;70.41;72.12;73.25;71.80;72.25;75.80;73.55;70.54;65.95;72.81;85.49;90.49;88.09;76.35;77.80;73.62;74.59;70.42;69.91;70.14;84.93;79.52;73.97;69.47;77.23;76.32;76.88;77.44;74.37;79.77;83.40;76.50;79.48;73.30;74.50;77.30;76.07;86.35;86.67;84.74;79.85;83.09;86.62;84.38;85.15;90.38;85.61;88.08;86.66;85.39;84.24;86.08;89.01;87.63;90.92;87.15
514;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4.12;8.69;8.39;9.82;9.42;8.43;7.85;8.45;7.62;7.73;7.80;7.22;7.73;5.28;6.22;6.49;8.33;7.48;6.57;6.85;6.75;6.05;5.83;6.12;6.64;6.01;4.05;4.59;5.68;6.58;6.77;6.05;4.86;3.92;5.24;6.02;8.17;8.93;9.27;8.99;7.94;9.94;9.58;8.26;9.02;11.08;9.06;10.28;11.15;10.36;9.25;11.00;10.28;7.42;10.40;8.96;7.06;9.49;11.18;8.45;10.23;8.96;9.13;11.76;21.39;13.54;13.78;13.71;24.37;18.56;16.71;12.45;18.88;16.95;16.03;18.05;20.86;18.37;18.30;21.17;17.61;16.13;14.71;15.50;17.40;18.51;20.61;18.80;21.31;20.68;22.69;19.38;20.66;21.32;21.00;23.74;23.45;22.39;22.72;24.13;21.86;23.68;23.05;25.00;28.78;29.30;27.96;28.09;29.60;31.05;29.96;32.32;31.10;31.14;30.20;34.36;35.44;36.23;39.97;36.83;36.77;40.51;37.61;42.38;48.26;39.06;40.62;49.47;60.87;49.68;50.19;43.99;44.13;45.76;41.31;37.90;37.97;35.58;54.19;38.44
515;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;19.73;6.54;5.25;4.50;5.20;5.29;5.30;6.36;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
517;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.51;2.10;1.72;1.68;1.46;9.84;6.41;5.17;5.98;5.66;4.40;5.92;2.15;5.23;8.58;14.33;22.72;29.58;34.83;40.31;45.81;48.37;48.43;51.80;54.30;54.97;59.91;60.73;63.83;64.57;63.08;65.65;64.78;64.79;80.05;0.00;0.00;85.83;89.56;87.13;87.29;88.93;85.87;65.15;64.45;63.07;62.65;62.72;64.35;64.21;64.42;63.73;62.68;64.04;61.52;62.97;64.79;59.64;61.01;64.58;57.35;59.75;54.64;48.09;48.67;43.99;49.13;47.09;54.64;49.45;59.51;55.33;57.68;62.23;54.95;61.58;54.92;57.08;64.63;58.97;65.32;70.41;62.90;64.69;71.11;72.39;70.56;73.50;73.68;79.68;79.67;76.08;80.25;78.07;74.73;82.76;85.60;86.28;84.72;88.15;84.75;84.74;83.83;82.95;83.13;81.25;76.31;75.05;78.66;81.45
518;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;30.35;39.33;38.38;25.00;0.00;12.84;11.47;10.86;0.00;12.85;11.11;10.08;9.31;9.30;10.81;11.06;12.47;9.62;11.27;9.05;9.72;10.57;10.94;10.53;10.73;10.93;10.24;8.26;8.25;9.09;8.16;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
522;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.97;1.13;1.02;0.98;0.98;1.09;9.37;10.07;13.34;19.23;21.42;23.59;24.74;26.53;28.54;31.56;33.62;34.53;35.53;36.07;35.39;37.46;39.85;39.07;42.41;43.19;43.58;44.44;42.63;42.89;42.06;43.43;44.35;46.97;50.71;47.14;49.76;48.90;49.48;51.22;47.58;52.33;53.72;54.85;86.16;88.59;90.54;91.37;91.89;92.24;92.34;93.56;91.58;93.31;95.45;94.49;97.71;93.07;89.24;89.55;90.78;92.91;93.56;94.50;95.80;96.01;96.66;96.03;97.35;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
531;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;22.05;21.49;21.33;22.89;24.61;26.39;29.36;32.29;35.35;37.08;33.40;37.32;28.16;31.63;31.96;29.34;30.92;30.30;27.10;31.70;31.79;31.93;34.24;35.88;34.86;35.44;34.30;34.79;35.33;37.78;36.56;34.06;35.86;37.63;37.69;38.39;35.14;38.10;39.38;39.03;29.58;40.79;45.62;46.10;56.30;57.78;57.55;59.89;58.93;56.72;53.65;53.62;56.59;53.35;51.10;55.37;58.47;60.17;59.33;58.29;61.43;58.72;55.80;56.04;56.39;64.68;58.59;60.07;0.00;66.97;60.90;60.47;67.05;65.18;63.82;69.98;66.34;65.37;62.24;66.46;71.24;73.21;60.21;63.44;76.24;76.25;80.03;77.75;77.68;77.31;79.70;74.97;75.18;82.30;83.63;85.51;85.92;85.28;87.71;89.61;90.31;90.60;89.91;89.61;90.24;89.11;93.31;92.46;92.90
532;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4.55;0.00;0.00;0.00;41.46;48.28;47.04;48.46;46.62;43.32;40.91;0.00;0.00;0.00;30.64;40.79;40.52;42.74;41.04;39.72;40.63;0.00;44.72;43.65;43.47;48.71;39.18;44.09;49.74;13.56;34.36;27.73;51.95;50.88;0.00;28.76;34.40;45.42;52.99;52.63;50.00;50.00;0.00;0.00;0.00;0.00;0.00;0.00;81.05;89.25;88.67;87.03;84.16;82.74;79.47;85.58;82.92;81.78;86.86;83.75;89.68;88.07;86.98;85.59;86.47;86.12;84.42;86.99;87.15;87.38;87.82;85.19;88.45;82.56;83.68;83.82;87.39;78.69;73.89;78.87;80.16;72.96;82.08;78.09;79.44;85.76;82.36;78.65;80.91;80.85;79.97;79.74;76.03;70.08;69.71;72.89;86.95;78.81;82.69;84.90;85.82;86.80;84.78;85.60;85.83;87.53;88.19;88.12;88.86;83.10;84.97;85.00
534;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;94.89;89.58;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
540;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;63.90;60.85;75.53;75.99;77.34;75.75;50.75;55.35;69.98;68.31;71.43;0.00;0.00;0.00;0.00;69.77;79.94;84.91;82.78;90.17;87.25;88.17;86.99;86.54;82.70;81.57;80.30;82.77;86.78;88.65;87.26;84.19;82.87;78.94;84.26;86.37;82.06;84.93;87.59;82.34;85.49;86.84;82.75;79.39;68.52;64.77;63.24;77.79;71.58;73.48;77.99;72.01;78.80;84.17;79.37;85.54;87.24;87.33;81.34;80.17;79.23;88.74;91.33;83.04;80.41;79.50;81.26;77.71;83.44;85.47;86.09;88.25;85.47;82.31;85.16;83.51;86.19;92.38;92.36;92.52;89.18;87.14;82.52;81.19;77.32;77.60;70.24;69.18;79.16;88.07;87.78;84.92;0.00;0.00;0.00;85.25;76.63;83.54;83.77;84.47;84.68;83.08;86.24;87.32
